epoch,step,name,value
14,92,avg_train_loss,0.6409790068864822
14,92,average_valid_loss,0.6687786728143692
14,96,avg_train_loss,0.5663886740803719
14,96,average_valid_loss,0.7830826342105865
15,4,avg_train_loss,0.4995388761162758
15,4,average_valid_loss,0.753398542602857
15,8,avg_train_loss,0.6411365419626236
15,8,average_valid_loss,0.6666667039195696
15,12,avg_train_loss,0.672451376914978
15,12,average_valid_loss,0.6692484070857366
15,16,avg_train_loss,0.681503027677536
15,16,average_valid_loss,0.6646795123815536
15,20,avg_train_loss,0.6841577887535095
15,20,average_valid_loss,0.669354073703289
15,24,avg_train_loss,0.6659685373306274
15,24,average_valid_loss,0.6703395048777262
15,28,avg_train_loss,0.6739128977060318
15,28,average_valid_loss,0.67489060262839
15,32,avg_train_loss,0.6812195628881454
15,32,average_valid_loss,0.6692850887775421
15,36,avg_train_loss,0.6731961667537689
15,36,average_valid_loss,0.6638894826173782
15,40,avg_train_loss,0.6514866203069687
15,40,average_valid_loss,0.6635749861598015
15,44,avg_train_loss,0.6851563453674316
15,44,average_valid_loss,0.6621440400679907
15,48,avg_train_loss,0.7110221534967422
15,48,average_valid_loss,0.6669272581736246
15,52,avg_train_loss,0.687392994761467
15,52,average_valid_loss,0.6988778635859489
15,56,avg_train_loss,0.7003996223211288
15,56,average_valid_loss,0.6777434150377909
15,60,avg_train_loss,0.6738671660423279
15,60,average_valid_loss,0.6645187884569168
15,64,avg_train_loss,0.6973364800214767
15,64,average_valid_loss,0.681325244406859
15,68,avg_train_loss,0.6767141669988632
15,68,average_valid_loss,0.7129770790537199
15,72,avg_train_loss,0.6822885125875473
15,72,average_valid_loss,0.663043978313605
15,76,avg_train_loss,0.6869048327207565
15,76,average_valid_loss,0.6665635630488396
15,80,avg_train_loss,0.6828352361917496
15,80,average_valid_loss,0.6660282438000044
15,84,avg_train_loss,0.6813463419675827
15,84,average_valid_loss,0.6912908752759298
15,88,avg_train_loss,0.6908017545938492
15,88,average_valid_loss,0.6672631055116653
15,92,avg_train_loss,0.6462520807981491
15,92,average_valid_loss,0.6656071618199348
15,96,avg_train_loss,0.5732076987624168
15,96,average_valid_loss,0.781422975162665
16,4,avg_train_loss,0.5048486962914467
16,4,average_valid_loss,0.7520383298397064
16,8,avg_train_loss,0.6364246606826782
16,8,average_valid_loss,0.6660984133680662
16,12,avg_train_loss,0.6691938936710358
16,12,average_valid_loss,0.6691002026200294
16,16,avg_train_loss,0.6819751709699631
16,16,average_valid_loss,0.6646566887696584
16,20,avg_train_loss,0.6929878145456314
16,20,average_valid_loss,0.6743893275658289
16,24,avg_train_loss,0.6420661211013794
16,24,average_valid_loss,0.6677137836813927
16,28,avg_train_loss,0.6782775670289993
16,28,average_valid_loss,0.674223450322946
16,32,avg_train_loss,0.6697007864713669
16,32,average_valid_loss,0.6697321807344755
16,36,avg_train_loss,0.6975751966238022
16,36,average_valid_loss,0.6672754858930906
16,40,avg_train_loss,0.6374550759792328
16,40,average_valid_loss,0.6642113526662191
16,44,avg_train_loss,0.6734656989574432
16,44,average_valid_loss,0.6605391576886177
16,48,avg_train_loss,0.7014881372451782
16,48,average_valid_loss,0.6625999684135119
16,52,avg_train_loss,0.7045626491308212
16,52,average_valid_loss,0.6931397691369057
16,56,avg_train_loss,0.694218322634697
16,56,average_valid_loss,0.6743843033909798
16,60,avg_train_loss,0.675295278429985
16,60,average_valid_loss,0.6640883708993593
16,64,avg_train_loss,0.7010278403759003
16,64,average_valid_loss,0.6810966531435648
16,68,avg_train_loss,0.6874077618122101
16,68,average_valid_loss,0.7009509404500326
16,72,avg_train_loss,0.6925711780786514
16,72,average_valid_loss,0.6633399476607641
16,76,avg_train_loss,0.6889036744832993
16,76,average_valid_loss,0.6648523037632307
16,80,avg_train_loss,0.6773656159639359
16,80,average_valid_loss,0.6633041451374689
16,84,avg_train_loss,0.6936670988798141
16,84,average_valid_loss,0.6841630637645721
16,88,avg_train_loss,0.6927261054515839
16,88,average_valid_loss,0.6654818107684454
16,92,avg_train_loss,0.6562619805335999
16,92,average_valid_loss,0.6656118109822273
16,96,avg_train_loss,0.5721244737505913
16,96,average_valid_loss,0.7995046426852545
17,4,avg_train_loss,0.5022786855697632
17,4,average_valid_loss,0.7475940311948458
17,8,avg_train_loss,0.6349486708641052
17,8,average_valid_loss,0.6656161472201347
17,12,avg_train_loss,0.6575410515069962
17,12,average_valid_loss,0.6631287684043249
17,16,avg_train_loss,0.6929248571395874
17,16,average_valid_loss,0.663158635298411
17,20,avg_train_loss,0.6851953566074371
17,20,average_valid_loss,0.6658783877889315
17,24,avg_train_loss,0.6624042093753815
17,24,average_valid_loss,0.6721112057566643
17,28,avg_train_loss,0.6694406419992447
17,28,average_valid_loss,0.6717039222518603
17,32,avg_train_loss,0.6909638494253159
17,32,average_valid_loss,0.6705499192078909
17,36,avg_train_loss,0.6864306330680847
17,36,average_valid_loss,0.6641465127468109
17,40,avg_train_loss,0.6344711482524872
17,40,average_valid_loss,0.6581644117832184
17,44,avg_train_loss,0.687442883849144
17,44,average_valid_loss,0.6595906217892965
17,48,avg_train_loss,0.7095664739608765
17,48,average_valid_loss,0.6617806628346443
17,52,avg_train_loss,0.6990001648664474
17,52,average_valid_loss,0.6893078659971555
17,56,avg_train_loss,0.6795384734869003
17,56,average_valid_loss,0.6689636185765266
17,60,avg_train_loss,0.6458801627159119
17,60,average_valid_loss,0.6556388412912687
17,64,avg_train_loss,0.693491593003273
17,64,average_valid_loss,0.6750916093587875
17,68,avg_train_loss,0.6592832952737808
17,68,average_valid_loss,0.6953491568565369
17,72,avg_train_loss,0.6922111809253693
17,72,average_valid_loss,0.657602404554685
17,76,avg_train_loss,0.6802788078784943
17,76,average_valid_loss,0.6595162699619929
17,80,avg_train_loss,0.6837324649095535
17,80,average_valid_loss,0.6617096240321795
17,84,avg_train_loss,0.6991860717535019
17,84,average_valid_loss,0.6936947777867317
17,88,avg_train_loss,0.685151681303978
17,88,average_valid_loss,0.663631354769071
17,92,avg_train_loss,0.6641166657209396
17,92,average_valid_loss,0.6643632377187411
17,96,avg_train_loss,0.5748962312936783
17,96,average_valid_loss,0.8195863043268522
18,4,avg_train_loss,0.49387481808662415
18,4,average_valid_loss,0.7568446099758148
18,8,avg_train_loss,0.6420350968837738
18,8,average_valid_loss,0.6673772955934206
18,12,avg_train_loss,0.6758528351783752
18,12,average_valid_loss,0.6680386861165365
18,16,avg_train_loss,0.6942877769470215
18,16,average_valid_loss,0.665348045527935
18,20,avg_train_loss,0.6892266720533371
18,20,average_valid_loss,0.6670601963996887
18,24,avg_train_loss,0.6423562169075012
18,24,average_valid_loss,0.6723071982463201
18,28,avg_train_loss,0.6687846481800079
18,28,average_valid_loss,0.669694684445858
18,32,avg_train_loss,0.6689483374357224
18,32,average_valid_loss,0.6789566899339358
18,36,avg_train_loss,0.6671890467405319
18,36,average_valid_loss,0.6566524331768354
18,40,avg_train_loss,0.6532940417528152
18,40,average_valid_loss,0.6580950940648714
18,44,avg_train_loss,0.6679596155881882
18,44,average_valid_loss,0.6525272851188978
18,48,avg_train_loss,0.7216718643903732
18,48,average_valid_loss,0.6584369316697121
18,52,avg_train_loss,0.6932122111320496
18,52,average_valid_loss,0.6915697902441025
18,56,avg_train_loss,0.683592826128006
18,56,average_valid_loss,0.6670125300685564
18,60,avg_train_loss,0.6597405225038528
18,60,average_valid_loss,0.6551310693224272
18,64,avg_train_loss,0.7028935104608536
18,64,average_valid_loss,0.6760744253794352
18,68,avg_train_loss,0.6992424726486206
18,68,average_valid_loss,0.707557367781798
18,72,avg_train_loss,0.6812946051359177
18,72,average_valid_loss,0.658644954363505
18,76,avg_train_loss,0.692351222038269
18,76,average_valid_loss,0.6591698949535688
18,80,avg_train_loss,0.6735874712467194
18,80,average_valid_loss,0.6579426651199659
18,84,avg_train_loss,0.673531249165535
18,84,average_valid_loss,0.6954981461167336
18,88,avg_train_loss,0.6992306113243103
18,88,average_valid_loss,0.6640577713648478
18,92,avg_train_loss,0.6406403928995132
18,92,average_valid_loss,0.6599036082625389
18,96,avg_train_loss,0.5764359086751938
18,96,average_valid_loss,0.8361756727099419
19,4,avg_train_loss,0.5113658756017685
19,4,average_valid_loss,0.7425065512458483
19,8,avg_train_loss,0.6425211578607559
19,8,average_valid_loss,0.6665356283386549
19,12,avg_train_loss,0.6710928529500961
19,12,average_valid_loss,0.6677148963014284
19,16,avg_train_loss,0.6935596466064453
19,16,average_valid_loss,0.6635530069470406
19,20,avg_train_loss,0.7035801261663437
19,20,average_valid_loss,0.6650416304667791
19,24,avg_train_loss,0.663532555103302
19,24,average_valid_loss,0.6705057546496391
19,28,avg_train_loss,0.6592294275760651
19,28,average_valid_loss,0.6767430355151495
19,32,avg_train_loss,0.6940243989229202
19,32,average_valid_loss,0.6722553173700968
19,36,avg_train_loss,0.662471204996109
19,36,average_valid_loss,0.653428852558136
19,40,avg_train_loss,0.6331527829170227
19,40,average_valid_loss,0.6480619435509046
19,44,avg_train_loss,0.6599765717983246
19,44,average_valid_loss,0.6461087713638941
19,48,avg_train_loss,0.7336224317550659
19,48,average_valid_loss,0.6593028133114179
19,52,avg_train_loss,0.6818136125802994
19,52,average_valid_loss,0.6833004355430603
19,56,avg_train_loss,0.6643404811620712
19,56,average_valid_loss,0.6576528151830038
19,60,avg_train_loss,0.654307946562767
19,60,average_valid_loss,0.648491715391477
19,64,avg_train_loss,0.7162749022245407
19,64,average_valid_loss,0.6770372614264488
19,68,avg_train_loss,0.6658901870250702
19,68,average_valid_loss,0.6967464114228884
19,72,avg_train_loss,0.681940108537674
19,72,average_valid_loss,0.6558362071712812
19,76,avg_train_loss,0.6931817084550858
19,76,average_valid_loss,0.6566860030094782
19,80,avg_train_loss,0.6698200702667236
19,80,average_valid_loss,0.6516906892259916
19,84,avg_train_loss,0.6821744740009308
19,84,average_valid_loss,0.6863745078444481
19,88,avg_train_loss,0.6895758658647537
19,88,average_valid_loss,0.6542506466309229
19,92,avg_train_loss,0.6416797935962677
19,92,average_valid_loss,0.6502580021818479
19,96,avg_train_loss,0.574175238609314
19,96,average_valid_loss,0.8825497205058733
20,4,avg_train_loss,0.5109269171953201
20,4,average_valid_loss,0.7440586810310682
20,8,avg_train_loss,0.6288380920886993
20,8,average_valid_loss,0.6639744713902473
20,12,avg_train_loss,0.6589147448539734
20,12,average_valid_loss,0.659571593006452
20,16,avg_train_loss,0.6989340782165527
20,16,average_valid_loss,0.6579452355702718
20,20,avg_train_loss,0.6783589273691177
20,20,average_valid_loss,0.6561601931850115
20,24,avg_train_loss,0.653398260474205
20,24,average_valid_loss,0.6693579802910486
20,28,avg_train_loss,0.6713854968547821
20,28,average_valid_loss,0.6611527552207311
20,32,avg_train_loss,0.6776631325483322
20,32,average_valid_loss,0.6737636253237724
20,36,avg_train_loss,0.6618305295705795
20,36,average_valid_loss,0.6488352914651235
20,40,avg_train_loss,0.636054053902626
20,40,average_valid_loss,0.644653208553791
20,44,avg_train_loss,0.6972492933273315
20,44,average_valid_loss,0.6476370816429456
20,48,avg_train_loss,0.7304942905902863
20,48,average_valid_loss,0.657228189210097
20,52,avg_train_loss,0.6781097054481506
20,52,average_valid_loss,0.6953389917810758
20,56,avg_train_loss,0.6690491735935211
20,56,average_valid_loss,0.6562123646338781
20,60,avg_train_loss,0.6495495438575745
20,60,average_valid_loss,0.6421960468093554
20,64,avg_train_loss,0.6981629580259323
20,64,average_valid_loss,0.6965526541074117
20,68,avg_train_loss,0.6750468760728836
20,68,average_valid_loss,0.6741377810637156
20,72,avg_train_loss,0.6638994961977005
20,72,average_valid_loss,0.648928148051103
20,76,avg_train_loss,0.686700165271759
20,76,average_valid_loss,0.6473314687609673
20,80,avg_train_loss,0.6671173572540283
20,80,average_valid_loss,0.6495627214511236
20,84,avg_train_loss,0.6661826521158218
20,84,average_valid_loss,0.6858035027980804
20,88,avg_train_loss,0.6870501339435577
20,88,average_valid_loss,0.6502744108438492
20,92,avg_train_loss,0.6259762644767761
20,92,average_valid_loss,0.6439094146092733
20,96,avg_train_loss,0.5407183095812798
20,96,average_valid_loss,0.8246389975150427
